INDEX,ADC_DATA
1041,0.247741
1042,0.47747
1043,0.674758
1044,0.828125
1045,0.931559
1046,0.975373
1047,0.956644
1048,0.875977
1049,0.720558
1050,0.525627
1051,0.304298
1052,0.0693359
1053,-0.176854
1054,-0.405892
1055,-0.604909
1056,-0.763672
1057,-0.873216
1058,-0.930809
1059,-0.934282
1060,-0.883789
1061,-0.777419
1062,-0.62712
1063,-0.44052
1064,-0.226562
1065,0.019591
1066,0.261757
1067,0.485304
1068,0.677734
1069,0.836842
1070,0.941101
1071,0.983479
1072,0.960938
1073,0.859102
1074,0.707909
1075,0.518068
1076,0.300781
1077,0.0550255
1078,-0.186302
1079,-0.40907
1080,-0.601562
1081,-0.753875
1082,-0.860099
1083,-0.915832
1084,-0.918945
1085,-0.866987
1086,-0.766625
1087,-0.622862
1088,-0.442383
1089,-0.221874
1090,0.00959042
1091,0.238942
1092,0.454102
1093,0.656429
1094,0.815544
1095,0.920909
1096,0.96582
1097,0.938628
1098,0.854591
1099,0.719512
1100,0.541016
1101,0.312821
1102,0.0718386
1103,-0.167023
1104,-0.390625
1105,-0.59209
1106,-0.754509
1107,-0.869541
1108,-0.931641
1109,-0.933471
1110,-0.882553
1111,-0.782256
1112,-0.637695
1113,-0.448006
1114,-0.234382
1115,-0.00806428
1116,0.219727
1117,0.452109
1118,0.654579
1119,0.814337
1120,0.921875
1121,0.970059
1122,0.957459
1123,0.884548
1124,0.754883
1125,0.557259
1126,0.330452
1127,0.0893023
1128,-0.152344
1129,-0.391401
1130,-0.600113
1131,-0.766507
1132,-0.881836
1133,-0.934872
1134,-0.932617
1135,-0.87666
1136,-0.770508
1137,-0.613486
1138,-0.422897
1139,-0.208716
1140,0.0185547
1141,0.262374
1142,0.487595
1143,0.68048
1144,0.830078
1145,0.931159
1146,0.973556
1147,0.954337
1148,0.874023
1149,0.720706
1150,0.527694
1151,0.307696
1152,0.0732422
1153,-0.175061
1154,-0.405899
1155,-0.605923
1156,-0.764648
1157,-0.870993
1158,-0.925819
1159,-0.927618
1160,-0.876953
1161,-0.773537
1162,-0.626831
1163,-0.443946
1164,-0.233398
1165,0.0100336
1166,0.250374
1167,0.473168
1168,0.666016
1169,0.826501
1170,0.933426
1171,0.979653
1172,0.961914
1173,0.867422
1174,0.722443
1175,0.53684
1176,0.321289
1177,0.0729846
1178,-0.172516
1179,-0.40048
1180,-0.598633
1181,-0.756954
1182,-0.868409
1183,-0.928112
1184,-0.933594
1185,-0.882306
1186,-0.780647
1187,-0.633664
1188,-0.448242
1189,-0.219761
1190,0.0194627
1191,0.255489
1192,0.475586
1193,0.680381
1194,0.839775
1195,0.943275
1196,0.984375
1197,0.950275
1198,0.859185
1199,0.717731
1200,0.53418
1201,0.302744
1202,0.0605085
1203,-0.177558
1204,-0.398438
1205,-0.5935
1206,-0.749657
1207,-0.859461
1208,-0.917969
1209,-0.920076
1210,-0.870201
1211,-0.771227
1212,-0.62793
1213,-0.438257
1214,-0.224991
1215,0.000402892
1216,0.226562
1217,0.456491
1218,0.655784
1219,0.811746
1220,0.915039
1221,0.957835
1222,0.940537
1223,0.864101
1224,0.732422
1225,0.534308
1226,0.308883
1227,0.070914
1228,-0.166016
1229,-0.396598
1230,-0.598061
1231,-0.759558
1232,-0.873047
1233,-0.929916
1234,-0.93322
1235,-0.883713
1236,-0.78418
1237,-0.6332
1238,-0.447792
1239,-0.237555
1240,-0.0126953
1241,0.229893
1242,0.456123
1243,0.652378
1244,0.807617
1245,0.918079
1246,0.970207
1247,0.960147
1248,0.887695
1249,0.740059
1250,0.550781
1251,0.332466
1252,0.0976562
1253,-0.153166
1254,-0.388038
1255,-0.593229
1256,-0.757812
1257,-0.872094
1258,-0.933311
1259,-0.939126
1260,-0.889648
1261,-0.781957
1262,-0.629966
1263,-0.441747
1264,-0.226562
1265,0.0196328
1266,0.261566
1267,0.484736
1268,0.676758
1269,0.835249
1270,0.93924
1271,0.98181
1272,0.959961
1273,0.85993
1274,0.71048
1275,0.522055
1276,0.305664
1277,0.0600478
1278,-0.181755
1279,-0.405574
1280,-0.599609
1281,-0.754378
1282,-0.8629
1283,-0.920486
1284,-0.924805
1285,-0.873064
1286,-0.772239
1287,-0.627397
1288,-0.445312
1289,-0.222476
1290,0.0113681
1291,0.242932
1292,0.459961
1293,0.663777
1294,0.823746
1295,0.929265
1296,0.973633
1297,0.944683
1298,0.858757
1299,0.721919
1300,0.541992
1301,0.313018
1302,0.07164
1303,-0.167268
1304,-0.390625
1305,-0.590916
1306,-0.752503
1307,-0.867253
1308,-0.929688
1309,-0.934048
1310,-0.884949
1311,-0.785213
1312,-0.639648
1313,-0.446315
1314,-0.228202
1315,0.00293453
1316,0.235352
1317,0.473757
1318,0.679657
1319,0.839464
1320,0.943359
1321,0.980703
1322,0.956688
1323,0.873327
1324,0.735352
1325,0.532657
1326,0.304008
1327,0.0643036
1328,-0.172852
1329,-0.401572
1330,-0.600373
1331,-0.758795
1332,-0.869141
1333,-0.922702
1334,-0.923447
1335,-0.872394
1336,-0.772461
1337,-0.623493
1338,-0.440308
1339,-0.23209
1340,-0.00878906
1341,0.234338
1342,0.460647
1343,0.656136
1344,0.80957
1345,0.915622
1346,0.963486
1347,0.949878
1348,0.875
1349,0.726837
1350,0.538139
1351,0.321365
1352,0.0888672
1353,-0.158719
1354,-0.390328
1355,-0.592587
1356,-0.754883
1357,-0.867056
1358,-0.927757
1359,-0.934911
1360,-0.888672
1361,-0.78732
1362,-0.642159
1363,-0.460507
1364,-0.250977
1365,-0.00963703
1366,0.229782
1367,0.453208
1368,0.648438
1369,0.813849
1370,0.926789
1371,0.979666
1372,0.96875
1373,0.882021
1374,0.743255
1375,0.561693
1376,0.347656
1377,0.0967626
1378,-0.152786
1379,-0.385613
1380,-0.588867
1381,-0.752905
1382,-0.868812
1383,-0.931235
1384,-0.9375
1385,-0.882644
1386,-0.777458
1387,-0.627883
1388,-0.441406
1389,-0.215091
1390,0.0209965
1391,0.253369
1392,0.469727
1393,0.669927
1394,0.826195
1395,0.928548
1396,0.970703
1397,0.942127
1398,0.856865
1399,0.720631
1400,0.541016
1401,0.31099
1402,0.0687866
1403,-0.170471
1404,-0.393555
1405,-0.592448
1406,-0.752296
1407,-0.865168
1408,-0.925781
1409,-0.928101
1410,-0.877693
1411,-0.777618
1412,-0.632812
1413,-0.44157
1414,-0.226433
1415,0.00107235
1416,0.229492
1417,0.462315
1418,0.664016
1419,0.82166
1420,0.925781
1421,0.967684
1422,0.949249
1423,0.871737
1424,0.739258
1425,0.541005
1426,0.315743
1427,0.0781752
1428,-0.158203
1429,-0.387432
1430,-0.588135
1431,-0.749722
1432,-0.864258
1433,-0.924111
1434,-0.930489
1435,-0.883691
1436,-0.786133
1437,-0.636959
1438,-0.451599
1439,-0.239437
1440,-0.0107422
1441,0.240388
1442,0.474137
1443,0.67563
1444,0.833008
1445,0.940278
1446,0.986961
1447,0.969911
1448,0.889648
1449,0.732118
1450,0.534881
1451,0.31154
1452,0.0751953
1453,-0.170921
1454,-0.399467
1455,-0.597785
1456,-0.755859
1457,-0.864197
1458,-0.921524
1459,-0.925996
1460,-0.87793
1461,-0.77608
1462,-0.631142
1463,-0.450336
1464,-0.242188
1465,-0.00234968
1466,0.234932
1467,0.455582
1468,0.647461
1469,0.80864
1470,0.917366
1471,0.966355
1472,0.952148
1473,0.862297
1474,0.72187
1475,0.540352
1476,0.328125
1477,0.0819637
1478,-0.162338
1479,-0.390052
1480,-0.588867
1481,-0.74926
1482,-0.863159
1483,-0.925469
1484,-0.933594
1485,-0.883054
1486,-0.783409
1487,-0.640073
1488,-0.459961
1489,-0.241806
1490,-0.0112839
1491,0.219086
1492,0.4375
1493,0.646785
1494,0.813896
1495,0.927578
1496,0.980469
1497,0.961511
1498,0.883499
1499,0.751626
1500,0.573242
1501,0.339817
1502,0.0923999
1503,-0.153118
1504,-0.382812
1505,-0.588943
1506,-0.754639
1507,-0.871384
1508,-0.933594
1509,-0.93314
1510,-0.879212
1511,-0.775639
1512,-0.62793
1513,-0.435661
1514,-0.220093
1515,0.00736275
1516,0.235352
1517,0.467554
1518,0.668358
1519,0.824884
1520,0.927734
1521,0.967957
1522,0.948066
1523,0.869461
1524,0.736328
1525,0.538619
1526,0.31382
1527,0.0764301
1528,-0.160156
1529,-0.391189
1530,-0.593193
1531,-0.755218
1532,-0.869141
1533,-0.926043
1534,-0.929352
1535,-0.879839
1536,-0.780273
1537,-0.630333
1538,-0.445076
1539,-0.233849
1540,-0.00683594
1541,0.241651
1542,0.47255
1543,0.671262
1544,0.826172
1545,0.930817
1546,0.976013
1547,0.958847
1548,0.879883
1549,0.726976
1550,0.534012
1551,0.313844
1552,0.0791016
1553,-0.169037
1554,-0.400093
1555,-0.600815
1556,-0.760742
1557,-0.869313
1558,-0.926346
1559,-0.930073
1560,-0.880859
1561,-0.77829
1562,-0.631714
1563,-0.448212
1564,-0.236328
1565,0.00956507
1566,0.252526
1567,0.477827
1568,0.672852
1569,0.835171
1570,0.94323
1571,0.989819
1572,0.97168
1573,0.875045
1574,0.728134
1575,0.541213
1576,0.325195
1577,0.0783084
1578,-0.16552
1579,-0.391906
1580,-0.588867
1581,-0.746518
1582,-0.858162
1583,-0.919049
1584,-0.926758
1585,-0.87888
1586,-0.781433
1587,-0.639255
1588,-0.458984
1589,-0.236323
1590,-0.00225018
1591,0.229741
1592,0.447266
1593,0.650749
1594,0.810974
1595,0.917549
1596,0.963867
1597,0.93846
1598,0.856369
1599,0.723327
1600,0.546875
1601,0.320893
1602,0.0817338
1603,-0.155868
1604,-0.378906
1605,-0.580342
1606,-0.743721
1607,-0.860737
1608,-0.925781
1609,-0.932402
1610,-0.886147
1611,-0.789901
1612,-0.648438
1613,-0.459826
1614,-0.246613
1615,-0.0202197
1616,0.208008
1617,0.440454
1618,0.643692
1619,0.805047
1620,0.915039
1621,0.967102
1622,0.958611
1623,0.889709
1624,0.763672
1625,0.568998
1626,0.344391
1627,0.104566
1628,-0.136719
1629,-0.376
1630,-0.58625
1631,-0.755532
1632,-0.875
1633,-0.934582
1634,-0.93866
1635,-0.888165
1636,-0.786133
1637,-0.630798
1638,-0.440659
1639,-0.22586
1640,0.00292969
1641,0.248933
1642,0.476944
1643,0.673066
1644,0.826172
1645,0.931425
1646,0.977501
1647,0.961179
1648,0.882812
1649,0.729304
1650,0.535881
1651,0.315563
1652,0.0810547
1653,-0.165385
1654,-0.395187
1655,-0.595439
1656,-0.755859
1657,-0.867465
1658,-0.927414
1659,-0.933474
1660,-0.885742
1661,-0.781649
1662,-0.634071
1663,-0.450655
1664,-0.240234
1665,0.000490862
1666,0.238625
1667,0.460253
1668,0.65332
1669,0.816622
1670,0.92717
1671,0.97745
1672,0.963867
1673,0.873285
1674,0.731842
1675,0.54922
1676,0.335938
1677,0.0894055
1678,-0.155456
1679,-0.384014
1680,-0.583984
1681,-0.746268
1682,-0.861923
1683,-0.92562
1684,-0.93457
1685,-0.884971
1686,-0.784905
1687,-0.63961
1688,-0.456055
1689,-0.230718
1690,0.00608089
1691,0.240794
1692,0.460938
1693,0.667777
1694,0.830299
1695,0.937765
1696,0.983398
1697,0.954571
1698,0.868415
1699,0.731167
1700,0.550781
1701,0.321429
1702,0.079758
1703,-0.159344
1704,-0.382812
1705,-0.582992
1706,-0.744621
1707,-0.859695
1708,-0.922852
1709,-0.927886
1710,-0.880402
1711,-0.78337
1712,-0.641602
1713,-0.453782
1714,-0.24141
1715,-0.0157482
1716,0.211914
1717,0.445554
1718,0.648941
1719,0.808973
1720,0.916016
1721,0.961006
1722,0.945984
1723,0.872063
1724,0.743164
1725,0.549628
1726,0.327682
1727,0.0915439
1728,-0.145508
1729,-0.379878
1730,-0.585922
1731,-0.752177
1732,-0.870117
1733,-0.930298
1734,-0.936348
1735,-0.888993
1736,-0.791016
1737,-0.64073
1738,-0.455658
1739,-0.245497
1740,-0.0205078
1741,0.221984
1742,0.448601
1743,0.645843
1744,0.802734
1745,0.915359
